gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
ENSG00000168036.16	CTNNB1	5.696674478511759e-05	6.0	3.0	5.703392620561436e-06	Brain_Frontal_Cortex_BA9	0.9363795439615263	Brain_Nucleus_accumbens_basal_ganglia	4.670533336070741	0.04386297333679701	0.34504107821587204	0.07982109815548623	4.537096821170309	3.154800064218417	1.6520157734800038	3.000000000000001	0
ENSG00000170430.9	MGMT	5.7849360123592406e-05	12.0	3.0	1.19904940827541e-06	Brain_Frontal_Cortex_BA9	0.006522232341314623	Brain_Hippocampus	10.377579787040661	0.017197662665457202	0.368019102436692	2.7203019777848327	4.855794602036405	4.137859219001242	0.7160884178480214	2.9999999999999996	0
ENSG00000142609.17	CFAP74	5.9576423634706254e-05	4.0	3.0	1.0192786145736339e-05	Brain_Amygdala	0.23197625382219766	Brain_Anterior_cingulate_cortex_BA24	3.171855048490718	0.014183233237798402	0.2598769244315557	1.1952835776818127	4.413042746663688	2.885113889072165	1.5807183530571076	3.0000000000000013	0
ENSG00000242689.2	CNTF	6.0525923379878514e-05	2.0	2.0	9.047659963375498e-05	Brain_Hippocampus	0.002295055162931426	Brain_Cortex	1.2828092604118673	0.717190739588133	0.717190739588133	3.0491295140062635	3.9148068700820216	3.4819681920441425	0.61212632880081	2.0	0
ENSG00000145632.14	PLK2	7.567700140983731e-05	1.0	1.0	7.567700140983723e-05	Brain_Frontal_Cortex_BA9	7.567700140983723e-05	Brain_Frontal_Cortex_BA9	1.0	1.0	1.0	3.9576934220537674	3.9576934220537674	3.9576934220537674	NA	1.0	0
ENSG00000100263.13	RHBDD3	7.635362433750721e-05	6.0	5.0	0.00011344737415188554	Brain_Frontal_Cortex_BA9	0.9782380336643504	Brain_Hippocampus	4.507791116312212	0.03516118022878345	0.17537713482915465	0.02727796255069723	3.8598699744622236	1.6645650594470596	1.377477489627119	5.0000000000000036	0
ENSG00000184500.14	PROS1	8.359447355833293e-05	4.0	4.0	0.0006866136527143677	Brain_Cortex	0.45967911516407267	Brain_Frontal_Cortex_BA9	1.6430185094961007	0.6189580110809292	0.6189580110809292	-3.3948693184380083	1.201130543921096	-0.9851798378651718	2.295951264648058	3.999999999999999	0
ENSG00000273004.1	GS1-279B7.2	8.686734143136958e-05	1.0	1.0	8.68673414313695e-05	Brain_Anterior_cingulate_cortex_BA24	8.68673414313695e-05	Brain_Anterior_cingulate_cortex_BA24	1.0	1.0	1.0	3.9246183607910967	3.9246183607910967	3.9246183607910967	NA	1.0	0
ENSG00000164068.15	RNF123	9.706733654081366e-05	9.0	3.0	2.175302970550151e-06	Brain_Anterior_cingulate_cortex_BA24	0.01717263111065042	Brain_Frontal_Cortex_BA9	7.61776234668838	0.018462774691210906	0.2807702531376311	2.3829906366882616	4.736416508422686	3.7165317820506467	0.724349714759244	2.999999999999999	0
ENSG00000139531.12	SUOX	0.00010731779861725072	10.0	2.0	5.035121668554706e-06	Brain_Hippocampus	0.001024452337562065	Brain_Frontal_Cortex_BA9	9.265896598943865	0.00025686422469735245	0.37898952321825374	3.283723896749365	4.563319013793658	4.10209540947658	0.3256481372903852	2.0000000000000004	0
ENSG00000144161.12	ZC3H8	0.00012092700729582902	6.0	3.0	3.03638262112066e-05	Brain_Putamen_basal_ganglia	0.41796636303983603	Brain_Frontal_Cortex_BA9	4.67222102596663	0.0456158680023209	0.34627121307083675	0.8099544369385768	4.170720373006118	2.582009495052348	1.363306060897687	3.0	0
ENSG00000235109.7	ZSCAN31	0.00012270105303375305	12.0	2.0	8.253319106602435e-05	Brain_Hypothalamus	0.6150598777795213	Brain_Cerebellum	9.739858946372651	0.012574205265060145	1.2121737154515506	0.5028640219776415	3.936922662347505	3.0495857054653484	1.1096432589105862	1.9999999999999996	0
ENSG00000175221.14	MED16	0.00012650894319581182	5.0	3.0	0.0015047855865021967	Brain_Hypothalamus	0.6392859231827778	Brain_Caudate_basal_ganglia	3.3461661879359217	0.015843666468056634	0.7109667139327425	-2.0066318164289862	3.1737590395240822	-0.6103630583074983	2.208748047896042	2.999999999999999	0
ENSG00000272479.1	RP11-301G7.1	0.00014545947427527288	2.0	1.0	0.00015498340118213529	Brain_Frontal_Cortex_BA9	0.00017728085004757956	Brain_Caudate_basal_ganglia	1.9658832375538184	0.03411676244618163	1.9658832375538184	3.7493679007111274	3.7829454320281064	3.766156666369617	0.02374290008973955	0.9999999999999999	0
ENSG00000004534.14	RBM6	0.0001491962000733715	12.0	2.0	3.317403471096553e-06	Brain_Anterior_cingulate_cortex_BA24	0.0956801562950931	Brain_Amygdala	10.732502452826154	0.0034838070549984817	0.5901126623600486	-4.650120996720693	-1.6661670023711903	-3.6409652605003067	0.7889349606085674	1.9999999999999987	0
ENSG00000145029.13	NICN1	0.00015210915887108061	6.0	5.0	0.0004903155325658963	Brain_Caudate_basal_ganglia	0.7126628899084102	Brain_Hypothalamus	3.726398634625696	0.09533617634577927	0.2722920808878016	-3.485992073755852	-0.3682821110809712	-1.5315286990499903	1.3267751756383037	5.000000000000002	0
ENSG00000178750.2	STX19	0.00018611261690551972	8.0	5.0	3.051619080582907e-06	Brain_Caudate_basal_ganglia	0.0016299725208633509	Brain_Amygdala	5.724360677843923	0.003219012146001589	0.21020727153749827	3.1504892551679955	4.667314592168896	3.8330279158510323	0.4448288531243627	4.999999999999999	0
ENSG00000169885.9	CALML6	0.00018886811373570477	4.0	3.0	0.017615503931003744	Brain_Hippocampus	0.1052746540420261	Brain_Cerebellum	3.0101562561301614	0.03847392801467684	0.22267863393184947	-2.2955263876106167	2.373602480861245	0.8816174081412534	2.1418012930785078	3.0	0
ENSG00000197062.11	ZSCAN26	0.000196060062042629	12.0	1.0	1.0340198712814986e-05	Brain_Putamen_basal_ganglia	0.00243435226261723	Brain_Anterior_cingulate_cortex_BA24	10.840402322773464	0.007311686948726264	10.840402322773464	-4.409934297048578	-3.0313842625588183	-3.5415077292606547	0.3617687701901832	1.0	0
ENSG00000231680.1	AP003774.6	0.0002425742757859761	6.0	3.0	0.00035672523055247794	Brain_Caudate_basal_ganglia	0.020982569689230797	Brain_Nucleus_accumbens_basal_ganglia	4.3995203190668315	0.003947411600107185	0.4892607718351054	-3.570187914715507	-2.308297962596394	-3.1559066586212725	0.4338497797869825	3.0	0
ENSG00000138375.12	SMARCAL1	0.00025808906608786947	2.0	2.0	0.0002803710441942611	Brain_Cortex	0.0008230794063854484	Brain_Frontal_Cortex_BA9	1.4803699583041174	0.5196300416958826	0.5196300416958826	-3.6327919762415233	-3.3449144956024313	-3.4888532359219773	0.203560118710801	1.9999999999999996	0
ENSG00000114268.11	PFKFB4	0.00025871569862086636	3.0	3.0	7.434382526862117e-05	Brain_Cerebellar_Hemisphere	0.008327681622483466	Brain_Nucleus_accumbens_basal_ganglia	2.6001274986215677	0.11423185884465306	0.11423185884465306	-3.9619380730530938	-2.6384873136186715	-3.164389244888637	0.7022994415533822	3.0000000000000027	0
ENSG00000008083.13	JARID2	0.0003322460418765974	3.0	3.0	9.939665988666562e-05	Brain_Caudate_basal_ganglia	0.1951068465224104	Brain_Amygdala	1.6197510509868944	0.4297961440174074	0.4297961440174074	-3.892059986886673	-1.2956188067664045	-2.5188485056946432	1.304702112251816	3.0	0
ENSG00000175220.11	ARHGAP1	0.00033919317634231494	3.0	3.0	0.0003949746745071731	Brain_Amygdala	0.837780372177039	Brain_Cortex	1.3764154659607029	0.7401146585829522	0.7401146585829522	-3.543418964948904	0.2047334659109287	-1.9208849496837725	1.9240535586701686	3.0000000000000013	0
ENSG00000182481.8	KPNA2	0.0004291901797533836	3.0	3.0	0.006837398090704849	Brain_Nucleus_accumbens_basal_ganglia	0.27787320070090027	Brain_Amygdala	1.312772726816765	0.7052402933649118	0.7052402933649118	-2.7046617102232204	2.117147481861912	-0.5575412123315645	2.4538148101539847	3.0	0
ENSG00000144029.11	MRPS5	0.000435536619705078	2.0	2.0	0.00023497230148659184	Brain_Cortex	0.29218774720271357	Brain_Nucleus_accumbens_basal_ganglia	1.0916237018284782	0.9083762981715217	0.9083762981715217	-1.0533344238094726	3.678106011611948	1.3123857939012376	3.345633616666718	1.9999999999999996	0
ENSG00000159658.10	EFCAB14	0.000493582376363522	2.0	2.0	0.010804917585223688	Brain_Cerebellar_Hemisphere	0.4092788473270219	Brain_Cerebellum	1.6019421697944844	0.39805783020551555	0.39805783020551555	-0.8251633683447529	2.5489455269917136	0.8618910793234804	2.3858552803542663	2.000000000000001	0
ENSG00000181929.11	PRKAG1	0.0005126860494943605	1.0	1.0	0.0005126860494943603	Brain_Anterior_cingulate_cortex_BA24	0.0005126860494943603	Brain_Anterior_cingulate_cortex_BA24	1.0	1.0	1.0	-3.474039240939589	-3.474039240939589	-3.474039240939589	NA	1.0	0
ENSG00000103550.13	KNOP1	0.0006031172044725821	12.0	1.0	0.00027089066870564964	Brain_Cerebellar_Hemisphere	0.003394535029184948	Brain_Substantia_nigra	11.65539368529889	0.0009941979162957088	11.65539368529889	-3.6416552642260283	-2.9295497191497515	-3.378519955549692	0.22282289091039884	0.9999999999999997	0
ENSG00000234127.8	TRIM26	0.0006787566142403564	6.0	5.0	2.538547657041649e-06	Brain_Caudate_basal_ganglia	0.5059131786629645	Brain_Anterior_cingulate_cortex_BA24	3.741550209402883	0.07114474397852028	0.2695726961424266	0.6652147014638579	4.705008991607204	2.705989873881604	1.3829302881112526	5.0	0
ENSG00000126804.13	ZBTB1	0.0006907644374239647	2.0	2.0	0.0003069209251770249	Brain_Cerebellum	0.004722326422471184	Brain_Frontal_Cortex_BA9	1.4829215660433115	0.5170784339566886	0.5170784339566886	2.8253888806253245	3.609387431253254	3.217388155939289	0.5543706915894338	2.0000000000000004	0
ENSG00000008735.13	MAPK8IP2	0.0007078692173232934	3.0	3.0	0.00031356977735807703	Brain_Cerebellar_Hemisphere	0.0563294088784535	Brain_Putamen_basal_ganglia	1.7981417877412573	0.20246260283928	0.20246260283928	-3.6038237126530968	-1.908478426621914	-2.620147602317695	0.8797952824868239	2.999999999999999	0
ENSG00000170049.9	KCNAB3	0.0007089227173010997	6.0	3.0	0.005374075357046994	Brain_Nucleus_accumbens_basal_ganglia	0.7310505855296384	Brain_Cortex	5.147417486001216	0.02303749990329936	0.28098392239212633	-2.783711852875282	0.3437283540967456	-1.4070185137703282	1.0494358415579006	3.0	0
ENSG00000104953.19	TLE6	0.0007170458149225575	1.0	1.0	0.0007170458149225573	Brain_Cerebellum	0.0007170458149225573	Brain_Cerebellum	1.0	1.0	1.0	-3.3829772131416034	-3.3829772131416034	-3.3829772131416034	NA	1.0	0
ENSG00000118193.11	KIF14	0.0007209109358803803	2.0	2.0	0.05150702903693029	Brain_Cerebellar_Hemisphere	0.5339069677240935	Brain_Cerebellum	1.763772434260529	0.2362275657394711	0.2362275657394711	-1.9472311476415272	0.6220530770644559	-0.6625890352885356	1.8167582980852222	1.9999999999999996	0
ENSG00000117569.18	PTBP2	0.0007216010270217322	4.0	4.0	0.0034195379048357994	Brain_Cerebellar_Hemisphere	0.25400391988475257	Brain_Cerebellum	2.412236737623722	0.1720374883933077	0.1720374883933077	-1.2569768704599638	2.927268260764329	1.387361655152289	1.9365092755630906	3.999999999999999	0
ENSG00000176476.8	SGF29	0.0007323053312449308	1.0	1.0	0.0007323053312449309	Brain_Cerebellum	0.0007323053312449309	Brain_Cerebellum	1.0	1.0	1.0	3.3771896756395514	3.3771896756395514	3.3771896756395514	NA	1.0	0
ENSG00000271860.6	RP11-436D23.1	0.0007343736042719937	2.0	2.0	0.00026021414926045847	Brain_Frontal_Cortex_BA9	0.26889999979479884	Brain_Caudate_basal_ganglia	1.0161181435700066	0.9838818564299935	0.9838818564299935	-1.1055992841720579	3.6519918459447975	1.2731962808863697	3.364124950218599	1.9999999999999996	0
ENSG00000161618.9	ALDH16A1	0.0007358005814070162	12.0	2.0	0.0009386932833231454	Brain_Substantia_nigra	0.09249389300881321	Brain_Hypothalamus	10.60223298377315	0.0011098482046853814	0.3757080121869026	-3.308284705175318	-1.6823866262432812	-2.7053851236393895	0.5628765665630288	2.0000000000000013	0
ENSG00000168228.14	ZCCHC4	0.0007363255483851261	2.0	2.0	0.0003292677671046987	Brain_Cerebellum	0.7681101213027951	Brain_Cortex	1.251443141898303	0.7485568581016969	0.7485568581016969	-0.2948478370236288	3.5911138388545605	1.6481330009154658	2.7477898524445084	1.9999999999999996	0
ENSG00000188199.10	NUTM2B	0.0007386022268379243	12.0	12.0	0.005487427472516495	Brain_Frontal_Cortex_BA9	0.9718870683129419	Brain_Hypothalamus	2.6711010891860227	0.21157968927179935	0.21157968927179935	-1.5978555561250447	2.7769342709074767	1.0502510492163533	1.4400687916724695	12.0	0
ENSG00000259224.2	SLC35G6	0.000742695935122455	1.0	1.0	0.0007426959351224537	Brain_Caudate_basal_ganglia	0.0007426959351224537	Brain_Caudate_basal_ganglia	1.0	1.0	1.0	3.3733125597768985	3.3733125597768985	3.3733125597768985	NA	1.0	0
ENSG00000220205.8	VAMP2	0.0007476192371004631	9.0	2.0	1.5499962665855327e-05	Brain_Nucleus_accumbens_basal_ganglia	0.011417734803328855	Brain_Cortex	8.35634343570949	0.0002965770151144029	0.30473697578446685	-4.321460750174392	-2.529646957903787	-3.6433523177326586	0.5166729142061195	1.9999999999999998	0
ENSG00000148660.20	CAMK2G	0.00075846340331508	2.0	2.0	0.0006147088083356088	Brain_Anterior_cingulate_cortex_BA24	0.5026059588388453	Brain_Nucleus_accumbens_basal_ganglia	1.2618864924139799	0.7381135075860201	0.7381135075860201	-0.6703950978113782	3.4250400451204666	1.3773224736545442	2.8959099614768045	2.000000000000001	0
ENSG00000184232.8	OAF	0.0007790594163886723	7.0	5.0	0.00610913337249155	Brain_Anterior_cingulate_cortex_BA24	0.981097933169188	Brain_Cerebellum	5.195817659512098	0.0118127021785312	0.18068949555966346	-2.741865594092596	0.8905674690085168	-0.025699472784601083	1.2668068684075857	4.999999999999998	0
ENSG00000044524.10	EPHA3	0.0008315486483599966	3.0	3.0	0.0005083817537844564	Brain_Cerebellum	0.364867346772371	Brain_Cortex	1.2364951525018877	0.7460205844490334	0.7460205844490334	-3.4763007912582813	1.219049048958159	-1.054460392677128	2.351186739733043	3.0	0
ENSG00000166343.9	MSS51	0.0008345222632331473	1.0	1.0	0.0008345222632331464	Brain_Substantia_nigra	0.0008345222632331464	Brain_Substantia_nigra	1.0	1.0	1.0	-3.3410831499236995	-3.3410831499236995	-3.3410831499236995	NA	1.0	0
ENSG00000100461.17	RBM23	0.0008536493755806913	10.0	3.0	0.0030526714084684035	Brain_Hippocampus	0.638204842779905	Brain_Cortex	8.557610475078926	0.015802986254077462	0.31405636099368556	-2.9623836664284933	-0.4702102065478626	-1.9911600040040323	0.8221355254606356	2.9999999999999996	0
ENSG00000064601.16	CTSA	0.000861922731412046	3.0	2.0	0.0005345089421969734	Brain_Cortex	0.48285381805843586	Brain_Cerebellum	2.4516268606375298	0.020045426422694957	0.5283277129397755	0.7017199675627144	3.462838586492825	1.735540898087504	1.505531971510735	2.0	0
ENSG00000178149.16	DALRD3	0.0008801574922651775	5.0	3.0	0.00011356017150776608	Brain_Anterior_cingulate_cortex_BA24	0.01284938846419669	Brain_Cerebellar_Hemisphere	3.9438197677030127	0.04980854783705819	0.30220501390128607	2.4879165362318227	3.859627120966488	3.1368069881206724	0.6182423196242307	3.000000000000001	0
ENSG00000270604.5	HCG17	0.0009137663872280595	12.0	4.0	1.6256027696819835e-05	Brain_Hypothalamus	0.08946069548126333	Brain_Substantia_nigra	9.273358450352386	0.032045619929692855	0.432173714995956	-4.310942363284841	-1.6982494263026462	-3.1752317363364373	0.7289688358786153	4.000000000000003	0
ENSG00000119711.12	ALDH6A1	0.0009953352642742964	4.0	4.0	0.006272507679589714	Brain_Amygdala	0.29775165743016163	Brain_Cerebellum	2.3039733055041784	0.10146405488751913	0.10146405488751913	-2.733185068445572	2.1455269298206185	0.5785938877739982	2.256929518154812	4.000000000000002	0
ENSG00000105784.15	RUNDC3B	0.0010102840226994677	3.0	3.0	6.61110225751706e-05	Brain_Cerebellar_Hemisphere	0.9555852810621783	Brain_Anterior_cingulate_cortex_BA24	1.663616964942001	0.33049163447429064	0.33049163447429064	-3.9898646044689237	-0.05569437448110463	-2.3694274693937474	2.0566765218613785	3.0	0
ENSG00000242574.8	HLA-DMB	0.0010275249825854446	2.0	2.0	0.0002192207353352474	Brain_Cerebellum	0.0026298925016139674	Brain_Cortex	1.7573324063788176	0.24266759362118198	0.24266759362118198	3.0079813806578715	3.695770731432793	3.3518760560453322	0.48634051396084005	2.000000000000001	0
ENSG00000226029.1	LINC01772	0.0010371250349316481	8.0	5.0	0.0003428001374902195	Brain_Hypothalamus	0.7329390147020298	Brain_Anterior_cingulate_cortex_BA24	4.902832476013622	0.016935367847177942	0.16870318603023726	-0.34121860952188765	3.580604553222656	1.7175436063040124	1.1030032730001327	5.000000000000004	0
ENSG00000107882.11	SUFU	0.0010416416237147544	2.0	2.0	0.0006839070815433867	Brain_Nucleus_accumbens_basal_ganglia	0.004910663503910211	Brain_Hippocampus	1.4348538276025666	0.5651461723974334	0.5651461723974334	2.8128363563269656	3.3959505735365347	3.10439346493175	0.41232401719517175	1.9999999999999996	0
ENSG00000226363.3	HAGLROS	0.0010438806371155563	6.0	6.0	0.006709418454405634	Brain_Putamen_basal_ganglia	0.6924781801580595	Brain_Substantia_nigra	3.647195836308868	0.18346866819324564	0.18346866819324564	-0.9199600836725336	2.7109329878285893	1.1270619239241195	1.4619401102399736	6.000000000000001	0
ENSG00000239521.7	GATS	0.0010497894432071127	5.0	3.0	9.103897986426654e-05	Brain_Amygdala	0.4447450767345059	Brain_Cortex	3.4209549308867246	0.06139090561429141	0.45841699338704606	-3.913311479755577	0.7642050179099906	-1.752807553269762	1.673111049117027	2.9999999999999996	0
ENSG00000175215.10	CTDSP2	0.001134191983614277	1.0	1.0	0.0011341919836142778	Brain_Cerebellum	0.0011341919836142778	Brain_Cerebellum	1.0	1.0	1.0	3.2549328023321187	3.2549328023321187	3.2549328023321187	NA	1.0	0
