gene_name	z_mean	pvalue	upregulated
ME1	1.6444484622150266	0.02237555641842724	UP
HSPA12A	2.326991875847302	0.02239919875448581	UP
PCDHAC2	0.5441238410612749	0.02335155730870079	UP
TRAF3IP3	2.2528842829873565	0.02426644610518145	UP
ABCA6	0.6633643120187565	0.02428424844116148	UP
GNB1L	1.4251399382289955	0.0254865900670137	UP
CCDC65	1.3662635319046583	0.02571206372843899	UP
DBNDD1	0.5774873233484008	0.02583330715475519	UP
AMIGO1	0.5320793844994031	0.02593025026341562	UP
MYH14	2.2103309513324434	0.0270822020469051	UP
MAMDC4	0.7871711097087339	0.02749955595640947	UP
RAD54L	2.6429988770332997	0.02781429040166938	UP
IPMK	2.193533158402043	0.02826898828102822	UP
ALDH1L1	2.1654217081123295	0.02850963387382715	UP
SYPL2	2.3467332886393275	0.02853031999556078	UP
C15orf62	2.18531361540934	0.02886585977204333	UP
SLC6A12	1.911699409665757	0.02895109128088182	UP
ARC	2.176792610599787	0.02949604464202386	UP
PDIK1L	2.6243507503668178	0.02964029386660236	UP
REM2	1.4268851120491175	0.03026544449116863	UP
DGCR6	0.8489660208276772	0.03033193980078064	UP
IZUMO4	2.1598796329578507	0.03078198883881835	UP
DEPDC7	1.7449608017899323	0.03142839347981676	UP
BCHE	1.093071274622672	0.03218927825624134	UP
HTRA1	2.1412435371888927	0.0322544037788504	UP
LRP8	2.4325835883365414	0.03236801494218493	UP
ZNF660	0.8210244969157249	0.03273594324336118	UP
PRSS8	2.126852603085295	0.03343233201753885	UP
KYNU	1.6471377850563351	0.03366316735146875	UP
LDB2	2.117492845981357	0.03421804182183261	UP
VIPR1	0.7260013891867386	0.03429603682789645	UP
LDLRAD4	2.1107207810761586	0.03479631870757158	UP
NRIP2	1.3347824165940438	0.03491442120829569	UP
SCN7A	1.8068058494139212	0.03497509756138894	UP
AFAP1L1	2.0932333919885218	0.0350831321876865	UP
CCDC88C	1.680048838872316	0.03515039044996825	UP
ZNF439	2.106280776775864	0.03517997011007866	UP
KCNK7	0.6583518642753011	0.03675924684751819	UP
TYSND1	0.6556954823214737	0.03692383448242594	UP
PROCR	1.1600816366724769	0.03915688337084365	UP
AK8	2.2047120403197185	0.03923240402142067	UP
VIP	2.255365511077637	0.03986479013394925	UP
ADHFE1	2.1540344559127553	0.04066547303345712	UP
SLC35E4	1.4044242674995624	0.0409200059597864	UP
EPHB3	2.04104931298296	0.0412459257731447	UP
SYT4	2.0385581884770207	0.04149414176207181	UP
ARL8B	1.4530110650651522	0.04164305048348218	UP
PDZRN4	1.5152843390698374	0.04201143127454022	UP
ALDH1L2	1.0319687036543346	0.04203662905692074	UP
ARHGEF25	1.1301000232588323	0.042158045415467	UP
FOLH1	0.5602954096799758	0.04240870675646598	UP
B4GALNT1	0.7185053924334538	0.04339925418643634	UP
CTTNBP2	0.9223630585452104	0.04430514675737385	UP
GNG8	2.009437117675174	0.04449079716543534	UP
RGS9	1.6687838127798449	0.04498303221895893	UP
LURAP1	2.0039612595671543	0.04507421048416069	UP
GNAI1	2.0009230185406204	0.04540068652430842	UP
KCNC4	0.4597015907777728	0.04571914298361592	UP
MSRA	1.6555999229218843	0.0479308117826492	UP
GALNT6	2.1580123332018206	0.04845400326618913	UP
FILIP1L	1.9678709051853196	0.0490828932198698	UP
MAP6D1	1.764542217174093	0.04922206705733833	UP
