gene_name	z_mean	pvalue	upregulated
BCO2	-2.200147027962528	0.00588117872086661	DOWN
CACNA1C	-2.3859754528411643	0.006268095877789	DOWN
ZMYM1	-1.4585164243486888	0.00641207474636541	DOWN
MTBP	-1.9597469153279008	0.00643529260976419	DOWN
KCNN3	-3.2527556360316243	0.00666379842553405	DOWN
HYAL3	-2.6037534736586374	0.00680386000196354	DOWN
S100A16	-1.50097539097063	0.00699375789343895	DOWN
RCAN2	-2.690763045406547	0.00712888094808708	DOWN
TSGA10	-2.264877383714039	0.00715833860508751	DOWN
PTPRU	-0.822183997202204	0.0071880377179326	DOWN
PDGFC	-1.4024976140402765	0.00720365858304727	DOWN
ZKSCAN7	-2.6685753921447986	0.00761736807142939	DOWN
GIPR	-2.642301790347398	0.00823446469361269	DOWN
DDX24	-2.620354116820682	0.00878385029334449	DOWN
LINGO1	-2.6325858920162535	0.00879131046924789	DOWN
SPINT2	-1.3496413360318236	0.00936941245776618	DOWN
PTDSS1	-2.1506458505121575	0.01027636872246322	DOWN
FAM81A	-2.5599043413259404	0.01047009784577431	DOWN
PLEKHG5	-2.348341964780976	0.01053141446574503	DOWN
PCNT	-2.4549648711525873	0.01062715801408664	DOWN
KBTBD3	-1.1169436471738166	0.01121238513736022	DOWN
CACNA2D2	-2.5355890390420956	0.01122583864946611	DOWN
FSTL4	-1.1140717717827564	0.0113611391450318	DOWN
NAIP	-2.221282344846595	0.0118942646731297	DOWN
LTB4R	-1.905098314577476	0.01203888353145893	DOWN
ZNF112	-2.218021887061863	0.01217227785750725	DOWN
POMZP3	-2.3593221682245997	0.01238248629981715	DOWN
ADGRV1	-2.0535543873604265	0.01243913888305167	DOWN
CD40	-2.613298570205436	0.01435007088372347	DOWN
FAM162B	-2.4396938902942034	0.01469971197343596	DOWN
IPO4	-2.4344714123057853	0.01491355786326509	DOWN
PLXNA4	-2.43021512115354	0.01508986347389761	DOWN
GLDC	-0.08146313601601148	0.01522541157108942	DOWN
MAGI3	-2.8019491068948588	0.01548329084806166	DOWN
TMEM198	-2.40790702953221	0.01604426622136385	DOWN
ZKSCAN2	-0.7597780657802916	0.01606954097370977	DOWN
HLA-DMB	-2.062953861357084	0.0163777007648982	DOWN
SLC29A2	-2.387652013126784	0.01695638870252205	DOWN
CLCN2	-0.1048248728359728	0.01776480779455959	DOWN
DDX20	-1.3158043503728636	0.01777245802604726	DOWN
TMEM163	-0.8261981108590082	0.01786396310979464	DOWN
DCLRE1B	-2.368073555087018	0.01788098058396216	DOWN
PTPRH	-1.4135852959129374	0.01788792558664503	DOWN
HLA-DMA	-0.3901976256401687	0.0189349289735644	DOWN
KCNS3	-0.6041728390746016	0.01924837040189712	DOWN
HHATL	-1.0210085066535337	0.01956242434984519	DOWN
NBPF3	-2.2950663626009846	0.02032868940575088	DOWN
RTN4RL1	-2.4073148699353775	0.02041185935213457	DOWN
PCYOX1L	-1.408468759702861	0.02075559285347129	DOWN
BMP2	-1.117775941370211	0.02182143398462325	DOWN
NFAM1	-2.288950333748637	0.02208223826815696	DOWN
FLNC	-1.268941101702957	0.0227616459699711	DOWN
NUDT17	-1.3222290546997957	0.02300285503751343	DOWN
FGF12	-2.2721640326476167	0.02307660477496072	DOWN
CLDN9	-1.5497440213819302	0.02366574077764479	DOWN
SHROOM1	-1.2606895056842815	0.02439655685100454	DOWN
MROH8	-1.7235558535289672	0.0248843141905085	DOWN
PKMYT1	-1.6919700962282007	0.02491865406002385	DOWN
ARHGAP19	-1.5324335623786824	0.02501215120084928	DOWN
HES6	-2.1384513458757364	0.02505670610111188	DOWN
THSD7A	-2.100628010673417	0.02565653360239312	DOWN
MC1R	-1.3401347616187784	0.02609848404313217	DOWN
GRP	-2.2066203578385157	0.02734059348253627	DOWN
SLC27A3	-1.5252694795163857	0.02748647552266236	DOWN
KLK6	-2.199996001517192	0.02780717871734427	DOWN
TP53AIP1	-2.19725972238131	0.02800190247029792	DOWN
CA12	-2.3566641308893597	0.02946813129547046	DOWN
PRKG1	-1.0062425312369838	0.02978227840563442	DOWN
SLC38A3	-1.9594383670536688	0.02991489271382571	DOWN
TRIM47	-0.4308296230651209	0.03041112364015429	DOWN
SEMA3B	-2.1627243601781143	0.0305623863184577	DOWN
RDH12	-2.16272427262998	0.03056239305609393	DOWN
STARD9	-2.15800622871478	0.03092734752695194	DOWN
KHK	-0.05583662580418743	0.03200421888872529	DOWN
STK19	-1.159658564317875	0.03208277402577241	DOWN
SH3GL2	-0.8889247113893225	0.03213525907725655	DOWN
TMCC2	-1.3360292581998243	0.03213662736474254	DOWN
AKR1C1	-2.3867453351659673	0.03247409108601179	DOWN
LRRN3	-2.130915207977369	0.03309612826562502	DOWN
ZNF808	-2.130632943061854	0.03311939339451434	DOWN
MPST	-0.9373624493997226	0.03339348182952743	DOWN
TESPA1	-1.7985294081412062	0.03371606304575674	DOWN
SYT13	-1.8495420441582688	0.03382010514930304	DOWN
DIRAS1	-2.1125051501825665	0.03464314469106459	DOWN
VIPR2	-1.7718928363147988	0.03522219312807577	DOWN
SMIM6	-2.0950647874281154	0.0361652336185042	DOWN
ARMC5	-0.3021879937542784	0.03644882485116003	DOWN
ACOT11	-0.588882666530663	0.03684148165902504	DOWN
CASQ1	-1.9269192536997397	0.03718297929202147	DOWN
CPEB1	-1.7439513944115863	0.03787522993400526	DOWN
FANCI	-0.8952685942744595	0.03921071617673084	DOWN
RNF175	-1.3756346890973874	0.03925922484356579	DOWN
TMTC2	-0.9107782618350782	0.04027732993777607	DOWN
TNFRSF25	-1.774081244101605	0.04033030859748969	DOWN
TACR2	-0.6532524148365965	0.04191520481493357	DOWN
ECM2	-2.078324718826206	0.04257163886875149	DOWN
BDH1	-0.1472532589560161	0.04270759958253649	DOWN
