gene_name	z_mean	pvalue
TSGA10	-2.264877383714039	0.00715833860508751
PTPRU	-0.822183997202204	0.0071880377179326
PDGFC	-1.4024976140402765	0.00720365858304727
ZKSCAN7	-2.6685753921447986	0.00761736807142939
MPP3	1.8170096817554584	0.00795621467513257
GIPR	-2.642301790347398	0.00823446469361269
SAMD10	2.1839656968620944	0.008522248447831
EFNA3	2.629098729578333	0.00856115017230215
DDX24	-2.620354116820682	0.00878385029334449
LINGO1	-2.6325858920162535	0.00879131046924789
PCNX2	1.510677797132672	0.00883368175360288
EHMT2	1.7059123473776774	0.00884673547250075
SLC12A5	2.2960852246675114	0.00887109749131749
ENDOU	2.1308739325833805	0.00927321319667172
TFAP2E	2.6005268279495706	0.00930807406976057
SPINT2	-1.3496413360318236	0.00936941245776618
HLA-DPB1	1.636699763260928	0.00945653478740055
GJB6	2.6102183548270195	0.00947121314578275
PTDSS1	-2.1506458505121575	0.01027636872246322
FAM81A	-2.5599043413259404	0.01047009784577431
PLEKHG5	-2.348341964780976	0.01053141446574503
PCNT	-2.4549648711525873	0.01062715801408664
KBTBD3	-1.1169436471738166	0.01121238513736022
CACNA2D2	-2.5355890390420956	0.01122583864946611
FSTL4	-1.1140717717827564	0.0113611391450318
NXPH4	0.18071447870367977	0.01159217744628077
IL34	2.732600267403386	0.01166331279986645
NAIP	-2.221282344846595	0.0118942646731297
LTB4R	-1.905098314577476	0.01203888353145893
ZNF112	-2.218021887061863	0.01217227785750725
POMZP3	-2.3593221682245997	0.01238248629981715
ADGRV1	-2.0535543873604265	0.01243913888305167
PLEKHM1	0.01146051070039125	0.01325692405977651
ABCA3	2.128047656678548	0.01348471529129084
NTPCR	2.382382225646447	0.0142279205306449
CD40	-2.613298570205436	0.01435007088372347
SSPN	2.320041461595238	0.01436190445124969
LY6D	0.6082143748715698	0.01451330363744076
FAM162B	-2.4396938902942034	0.01469971197343596
IPO4	-2.4344714123057853	0.01491355786326509
FANCM	1.2472171640270848	0.01505252062029903
PLXNA4	-2.43021512115354	0.01508986347389761
IQCH	2.6805796989636868	0.01520662845948779
GLDC	-0.08146313601601148	0.01522541157108942
FBXL17	2.0401401655283005	0.01536959351045027
MAGI3	-2.8019491068948588	0.01548329084806166
FKBP11	2.3288454371949814	0.01554681962705866
KITLG	2.408948343853622	0.01599856221923185
TMEM198	-2.40790702953221	0.01604426622136385
ZKSCAN2	-0.7597780657802916	0.01606954097370977
HLA-DMB	-2.062953861357084	0.0163777007648982
NTN5	2.43351054482429	0.01665420871714159
HLA-DRA	0.7501959328194653	0.01671130318519614
SLC29A2	-2.387652013126784	0.01695638870252205
SEMA3G	1.83342979427095	0.01728571819035113
PRDM8	0.9413727638906596	0.017409652414879
PRKCA	1.2290223069643214	0.01748335865571661
CLCN2	-0.1048248728359728	0.01776480779455959
DDX20	-1.3158043503728636	0.01777245802604726
TMEM163	-0.8261981108590082	0.01786396310979464
DCLRE1B	-2.368073555087018	0.01788098058396216
PTPRH	-1.4135852959129374	0.01788792558664503
ADAM23	0.23743036236219295	0.0180606848897474
HSPB2	0.8417946556270477	0.01847941145883847
PRMT7	1.91493123086399	0.01891078462920538
HLA-DMA	-0.3901976256401687	0.0189349289735644
SLC16A6	2.3456631147302147	0.01899326587713818
SAMD15	1.66769407065523	0.01924039407683472
KCNS3	-0.6041728390746016	0.01924837040189712
HHATL	-1.0210085066535337	0.01956242434984519
TUSC3	1.541992870116302	0.02020117278733383
GOLGA6L10	2.505133311547994	0.02032155751743225
NBPF3	-2.2950663626009846	0.02032868940575088
RTN4RL1	-2.4073148699353775	0.02041185935213457
PCYOX1L	-1.408468759702861	0.02075559285347129
BMP2	-1.117775941370211	0.02182143398462325
SRGAP3	1.4696047057926662	0.02200776432281523
NFAM1	-2.288950333748637	0.02208223826815696
PREX2	2.1247533351064822	0.02216578582133093
ME1	1.6444484622150266	0.02237555641842724
HSPA12A	2.326991875847302	0.02239919875448581
FLNC	-1.268941101702957	0.0227616459699711
NUDT17	-1.3222290546997957	0.02300285503751343
FGF12	-2.2721640326476167	0.02307660477496072
PCDHAC2	0.5441238410612749	0.02335155730870079
CLDN9	-1.5497440213819302	0.02366574077764479
TRAF3IP3	2.2528842829873565	0.02426644610518145
ABCA6	0.6633643120187565	0.02428424844116148
SHROOM1	-1.2606895056842815	0.02439655685100454
MROH8	-1.7235558535289672	0.0248843141905085
PKMYT1	-1.6919700962282007	0.02491865406002385
ARHGAP19	-1.5324335623786824	0.02501215120084928
HES6	-2.1384513458757364	0.02505670610111188
GNB1L	1.4251399382289955	0.0254865900670137
THSD7A	-2.100628010673417	0.02565653360239312
CCDC65	1.3662635319046583	0.02571206372843899
DBNDD1	0.5774873233484008	0.02583330715475519
AMIGO1	0.5320793844994031	0.02593025026341562
MC1R	-1.3401347616187784	0.02609848404313217
MYH14	2.2103309513324434	0.0270822020469051
GRP	-2.2066203578385157	0.02734059348253627
SLC27A3	-1.5252694795163857	0.02748647552266236
MAMDC4	0.7871711097087339	0.02749955595640947
KLK6	-2.199996001517192	0.02780717871734427
RAD54L	2.6429988770332997	0.02781429040166938
TP53AIP1	-2.19725972238131	0.02800190247029792
IPMK	2.193533158402043	0.02826898828102822
ALDH1L1	2.1654217081123295	0.02850963387382715
SYPL2	2.3467332886393275	0.02853031999556078
C15orf62	2.18531361540934	0.02886585977204333
SLC6A12	1.911699409665757	0.02895109128088182
CA12	-2.3566641308893597	0.02946813129547046
ARC	2.176792610599787	0.02949604464202386
PDIK1L	2.6243507503668178	0.02964029386660236
PRKG1	-1.0062425312369838	0.02978227840563442
SLC38A3	-1.9594383670536688	0.02991489271382571
REM2	1.4268851120491175	0.03026544449116863
DGCR6	0.8489660208276772	0.03033193980078064
TRIM47	-0.4308296230651209	0.03041112364015429
SEMA3B	-2.1627243601781143	0.0305623863184577
RDH12	-2.16272427262998	0.03056239305609393
IZUMO4	2.1598796329578507	0.03078198883881835
STARD9	-2.15800622871478	0.03092734752695194
DEPDC7	1.7449608017899323	0.03142839347981676
KHK	-0.05583662580418743	0.03200421888872529
STK19	-1.159658564317875	0.03208277402577241
SH3GL2	-0.8889247113893225	0.03213525907725655
TMCC2	-1.3360292581998243	0.03213662736474254
BCHE	1.093071274622672	0.03218927825624134
HTRA1	2.1412435371888927	0.0322544037788504
LRP8	2.4325835883365414	0.03236801494218493
AKR1C1	-2.3867453351659673	0.03247409108601179
ZNF660	0.8210244969157249	0.03273594324336118
LRRN3	-2.130915207977369	0.03309612826562502
ZNF808	-2.130632943061854	0.03311939339451434
MPST	-0.9373624493997226	0.03339348182952743
PRSS8	2.126852603085295	0.03343233201753885
KYNU	1.6471377850563351	0.03366316735146875
TESPA1	-1.7985294081412062	0.03371606304575674
SYT13	-1.8495420441582688	0.03382010514930304
LDB2	2.117492845981357	0.03421804182183261
VIPR1	0.7260013891867386	0.03429603682789645
DIRAS1	-2.1125051501825665	0.03464314469106459
LDLRAD4	2.1107207810761586	0.03479631870757158
NRIP2	1.3347824165940438	0.03491442120829569
SCN7A	1.8068058494139212	0.03497509756138894
AFAP1L1	2.0932333919885218	0.0350831321876865
CCDC88C	1.680048838872316	0.03515039044996825
ZNF439	2.106280776775864	0.03517997011007866
VIPR2	-1.7718928363147988	0.03522219312807577
SMIM6	-2.0950647874281154	0.0361652336185042
ARMC5	-0.3021879937542784	0.03644882485116003
KCNK7	0.6583518642753011	0.03675924684751819
ACOT11	-0.588882666530663	0.03684148165902504
TYSND1	0.6556954823214737	0.03692383448242594
CASQ1	-1.9269192536997397	0.03718297929202147
CPEB1	-1.7439513944115863	0.03787522993400526
PROCR	1.1600816366724769	0.03915688337084365
FANCI	-0.8952685942744595	0.03921071617673084
AK8	2.2047120403197185	0.03923240402142067
RNF175	-1.3756346890973874	0.03925922484356579
VIP	2.255365511077637	0.03986479013394925
TMTC2	-0.9107782618350782	0.04027732993777607
TNFRSF25	-1.774081244101605	0.04033030859748969
ADHFE1	2.1540344559127553	0.04066547303345712
SLC35E4	1.4044242674995624	0.0409200059597864
EPHB3	2.04104931298296	0.0412459257731447
SYT4	2.0385581884770207	0.04149414176207181
ARL8B	1.4530110650651522	0.04164305048348218
TACR2	-0.6532524148365965	0.04191520481493357
PDZRN4	1.5152843390698374	0.04201143127454022
ALDH1L2	1.0319687036543346	0.04203662905692074
ARHGEF25	1.1301000232588323	0.042158045415467
FOLH1	0.5602954096799758	0.04240870675646598
ECM2	-2.078324718826206	0.04257163886875149
BDH1	-0.1472532589560161	0.04270759958253649
ERICH5	-1.8670990764725488	0.04292714417801991
C12orf76	-0.6848683192562959	0.04296238777687982
B4GALNT1	0.7185053924334538	0.04339925418643634
PDE1C	-1.547703030184684	0.04386238634826928
ITPRIPL1	-1.4313515479367591	0.04428130046111576
CTTNBP2	0.9223630585452104	0.04430514675737385
GNG8	2.009437117675174	0.04449079716543534
RGS9	1.6687838127798449	0.04498303221895893
LURAP1	2.0039612595671543	0.04507421048416069
GNAI1	2.0009230185406204	0.04540068652430842
KCNC4	0.4597015907777728	0.04571914298361592
MPDZ	-1.9912718945476628	0.04645100359038345
