gene_name	z_mean	pvalue
MYB	-2.3237389270454383	0.02013949077339714
CPLX1	-1.8673044172349984	0.02036582123344992
GPR161	-0.9384783047078432	0.02048631067377477
NRROS	0.965565714405782	0.02088669404671046
ZNF132	2.2903504300865984	0.02094951770709815
QPCT	0.1764500463309242	0.02102678329546745
ITGA2	2.377002538314294	0.02115859559873349
CADM2	0.3145201689880347	0.02131458178536782
SIRPB1	1.1053948782027925	0.0214328891717494
MPV17L	-2.2987414702377023	0.02151962415864488
TRDMT1	1.0025978103702646	0.02157879197953956
ZDHHC11	0.11874070630997992	0.02179584098262602
OLFM2	0.22199333529349985	0.02179807945246353
SPOCK1	2.2338605392101756	0.02180189032448803
MAML1	-2.292125669157688	0.02189839256983005
KNDC1	0.628376976993091	0.02195408654417782
EEF2K	-2.0996596801017233	0.02246751805016959
PAX8	2.577885760992915	0.02247269964030477
LNP1	0.7512445169838546	0.02261838601293081
NEFM	-2.279576265589121	0.02263283195621726
MZT2A	2.0832781289219673	0.0227529627099504
LTBP2	2.268389559913352	0.02330547353209749
FNDC5	-0.9501035004572264	0.02343385618570042
TRIM59	-2.2650717366995976	0.02350827769886919
PRICKLE2	-1.5097678918345836	0.02351197344675041
MAP1A	-2.263638790286946	0.0235963400106857
NALCN	-0.49628576407894426	0.02380210282822772
CCDC68	-1.6935096531418226	0.02408649741796993
FIGN	1.2987360830602406	0.02432040947931962
PAPLN	-1.1594929101154494	0.02440035330253891
FTCD	-0.5859581505874373	0.02445110977812268
ZC2HC1C	0.3199306005094143	0.02447524303581519
CEP131	-1.537360844538974	0.02460114212186043
AQP11	0.4158222700260832	0.02468586032717971
RIPK2	2.179975810963048	0.02491502818696863
MLXIPL	0.6197731578855166	0.02527091461158356
SLX4IP	2.228097023499283	0.02587404574108999
LIME1	0.783283289417034	0.02607966439980648
CIT	2.221575850412303	0.02631198342260927
PSMB8	2.2207868067485457	0.02636540459542861
ALG10B	-1.1554097412467732	0.02639533334423176
SIX5	2.217414424404037	0.02659478492110457
ZNF551	2.2154784197754926	0.02672724397176108
PDE1C	1.7431262603117297	0.02677992757263444
SLC29A2	-2.214180445907815	0.02681636844581685
C22orf23	-2.2107500351375253	0.0270531515684931
POLR3G	2.289591702781859	0.0276713541386868
TSPAN11	-2.2394602011304845	0.02782948888513321
ABCA8	-2.3761233668273487	0.02801179008526307
RPS6KL1	-2.197505924058776	0.02806570415689649
TRIM7	1.711017959973092	0.028285474848082
SEMA4A	-0.2783552301724808	0.02836825997854684
MORN1	-0.4252088146035522	0.02873324339915052
SEMA3G	-0.22491523811750813	0.02889866822424709
CCNDBP1	0.5970536004300675	0.02894658205289351
TMC7	-2.178298727756645	0.02938380383464862
CHST12	-2.257822983058168	0.02940468233082506
BRINP1	1.2972942239189322	0.02977417056652001
STAP2	-0.3688922308007458	0.03011979464181513
ZDHHC14	-1.2859052960294832	0.03015430242133021
C1QTNF4	0.077517370301078	0.03058874733569202
DOK6	2.1596937636926987	0.03079638429930008
CD33	1.6357639309555958	0.03130619410936607
TP53AIP1	-2.152679624954114	0.03134386587428732
ATAD5	-2.42752859916102	0.03141000606032135
PPFIA4	0.7298808594734245	0.03180900506632493
SIDT1	2.0538496520697738	0.0319148500542889
HSPB8	-0.853878554471537	0.03221587267391306
SP4	0.9126455932764604	0.03237481371418825
GALK1	2.138183032979138	0.0325018908959513
SOCS1	-2.12232139360091	0.03381075814192379
PACRG	-1.7398597352496694	0.03404053768162144
TAP2	0.4696223313737935	0.03418914353544715
CABYR	1.988239169040054	0.03440288360822096
IMPA2	-1.8334353437123996	0.03501172033866601
CAPN15	-1.4532843620367124	0.03528611915197092
PMP2	1.807812006839153	0.03582028372891156
PIK3CD	-1.0136243123125273	0.03624434006936745
ELMO3	-0.08029450234095607	0.03640200320528314
TRPM2	-1.9746228244501096	0.0366174244028833
THNSL1	-1.603158057078847	0.03681107606414115
NDUFAF5	-1.0770338766961915	0.0369836337336722
PRODH	1.0662007740456962	0.03735058858433088
PCDHB2	-1.6469945906992376	0.03739649826597537
JAM2	-0.5971610105861269	0.03754387601562922
PGBD4	-2.119881623963749	0.03768675508475201
TMIE	1.9431878756342416	0.03777899930417889
DUSP8	2.077154383613865	0.03778731253458561
PDZRN4	-1.5168680626654192	0.03788727844457935
MDN1	-2.0724127739089484	0.03822696310403323
GLDN	2.197165072084701	0.03867542881237901
ABCC6	0.07814348500352088	0.03876005547340155
CAP2	1.0068174227344249	0.0389060956194056
GPER1	0.24783224221057895	0.03895751373862009
HLA-DRB1	0.554328444485764	0.03905659851423996
SNAI1	2.0587516055494435	0.03951803982727375
MROH6	1.2459933323218473	0.03972499706675823
SERHL2	-1.9073857647363055	0.03981295340090993
CSDC2	1.840752751277728	0.03984577905491368
LAMB3	-2.102630667771979	0.03988561489011393
GNRH1	2.0517993694471115	0.04018916462265637
SFI1	0.6673622943962696	0.04035822466113829
SH3D21	2.420296082310507	0.04045296386106354
C1orf50	-1.9708087010601816	0.04058339081904187
BCL6B	-2.0463744647823163	0.0407195424199908
SPA17	-0.49606140955602857	0.04075215905602034
PLK1	1.610438277889933	0.04106460597828632
EPS8L2	0.8257902339019082	0.04124808643078132
CADPS2	1.872618226517879	0.04180846487274393
NUDT17	2.004742067058514	0.042675834482738
IL34	-1.9923768470407328	0.0428183185818886
CASP1	2.0237327606192204	0.04299765586946941
PIP5KL1	0.5280411159852891	0.04324765032122187
