gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
ENSG00000235570.1	LINC00533	3.0149062237444606e-12	2.0	2.0	5.759644071875622e-13	Brain_Cerebellar_Hemisphere	0.0002516800857396029	Brain_Cerebellum	1.3711414126034471	0.628858587396553	0.628858587396553	-7.20605430495903	-3.660544246591782	-5.433299275775406	2.5070542050365936	1.9999999999999996	0
ENSG00000271755.1	RP1-153G14.4	3.630607640912138e-12	7.0	4.0	2.1339029751211694e-10	Brain_Cortex	0.2227446760712387	Brain_Cerebellum	4.9682874640399985	0.009935554917490314	0.2316224103243171	1.2192622384725984	6.3513811155058875	3.319644675147983	1.9078666145484944	4.000000000000001	0
ENSG00000204574.12	ABCF1	1.8745343883945016e-11	1.0	1.0	1.874534388394506e-11	Brain_Substantia_nigra	1.874534388394506e-11	Brain_Substantia_nigra	1.0	1.0	1.0	-6.715475876491836	-6.715475876491836	-6.715475876491836	NA	1.0	0
ENSG00000206344.7	HCG27	7.420157020871278e-10	10.0	10.0	1.9020010769078382e-08	Brain_Cortex	0.8780999973253195	Brain_Caudate_basal_ganglia	2.3123351362418694	0.26066414718288083	0.26066414718288083	-4.751412868499756	5.6206865310668945	0.38300856062517263	2.6495711589800623	9.999999999999998	0
ENSG00000106460.18	TMEM106B	7.959840900636074e-10	2.0	2.0	1.209118050381147e-09	Brain_Cerebellum	0.0019994522485004586	Brain_Cortex	1.7502780228605452	0.24972197713945513	0.24972197713945513	3.0903136553951245	6.079029911780176	4.58467178358765	2.113341531932342	2.0	0
ENSG00000186470.13	BTN3A2	1.3890734554584337e-09	12.0	1.0	1.5377833175972703e-11	Brain_Amygdala	3.0837710482946095e-06	Brain_Putamen_basal_ganglia	11.028207764437559	0.014939797763667356	11.028207764437559	4.665159926629025	6.744288860422492	5.801820643123179	0.6115459704858182	0.9999999999999997	0
ENSG00000272221.1	XXbac-BPG181B23.7	3.308069104150287e-09	11.0	8.0	2.020002007977191e-06	Brain_Anterior_cingulate_cortex_BA24	0.832058895166033	Brain_Substantia_nigra	4.115599609833298	1.8553890015933413e-16	0.41672435675858804	-2.845036664183825	4.751412868499756	-0.1041240034733152	2.047882605514642	8.0	0
ENSG00000165379.13	LRFN5	5.399581977411881e-09	4.0	4.0	1.692171855715406e-10	Brain_Cerebellar_Hemisphere	0.363288872276622	Brain_Caudate_basal_ganglia	1.8999146244795317	0.1073112858882899	0.1073112858882899	0.9091160482571059	6.386958816901617	3.9635837692322524	2.5643966454880305	4.000000000000002	0
ENSG00000008300.16	CELSR3	5.434760483564956e-09	1.0	1.0	5.434760483564957e-09	Brain_Amygdala	5.434760483564957e-09	Brain_Amygdala	1.0	1.0	1.0	5.833281984411153	5.833281984411153	5.833281984411153	NA	1.0	0
ENSG00000166166.12	TRMT61A	1.6848788510660156e-08	5.0	5.0	4.310445056292701e-10	Brain_Frontal_Cortex_BA9	0.9631448250916067	Brain_Caudate_basal_ganglia	2.593400651085379	0.1481728808337765	0.1481728808337765	0.04620754972751088	6.242350207841401	3.2376005047263687	2.695488021438141	5.000000000000002	0
ENSG00000204371.11	EHMT2	3.730541826648067e-08	4.0	3.0	1.3249986154761254e-06	Brain_Caudate_basal_ganglia	0.2301000176822643	Brain_Putamen_basal_ganglia	2.659011154548222	9.524207825396061e-18	0.34185297271060416	-3.0381216187654165	4.835967063903809	1.0495119894698703	3.2192827772912667	2.9999999999999996	0
ENSG00000112763.15	BTN2A1	4.93110221706647e-08	4.0	4.0	2.893505341839813e-05	Brain_Nucleus_accumbens_basal_ganglia	0.89618461973893	Brain_Frontal_Cortex_BA9	3.1538531380747292	0.14209283676893206	0.14209283676893206	-4.181689821993773	-0.130482599868044	-1.7692938154566646	1.7493506139503532	4.000000000000005	0
ENSG00000146109.4	ABT1	5.473206934181561e-08	4.0	4.0	1.3080785070509254e-07	Brain_Cerebellum	0.7200672257890539	Brain_Cortex	1.879985226043234	0.33297859788182377	0.33297859788182377	-0.8937571456247627	5.277710572737365	1.1931029048240387	2.80744436817395	4.000000000000002	0
ENSG00000213047.12	DENND1B	6.066187073818208e-08	1.0	1.0	6.066187073818186e-08	Brain_Cerebellum	6.066187073818186e-08	Brain_Cerebellum	1.0	1.0	1.0	5.4168391389678225	5.4168391389678225	5.4168391389678225	NA	1.0	0
ENSG00000166170.9	BAG5	6.61675292404373e-08	4.0	4.0	4.476410660959751e-09	Brain_Hypothalamus	6.614537588515046e-05	Brain_Anterior_cingulate_cortex_BA24	3.117049145595224	0.13717100580890845	0.13717100580890845	3.989741381139011	5.865551955349482	5.378658056754866	0.9261192686171973	3.9999999999999996	0
ENSG00000124140.13	SLC12A5	7.503165934335954e-08	4.0	4.0	1.5789312718369664e-09	Brain_Putamen_basal_ganglia	0.007936017259736819	Brain_Cortex	2.3694198206153128	0.17922498667452733	0.17922498667452733	2.654779891018244	6.0360900881338715	4.319605515952519	1.3938165956519928	4.000000000000001	0
ENSG00000173540.12	GMPPB	8.144070310498537e-08	12.0	1.0	1.0449229090218697e-08	Brain_Anterior_cingulate_cortex_BA24	2.196211773020447e-06	Brain_Putamen_basal_ganglia	11.30553044881667	0.0036939440206463954	11.30553044881667	4.734476534453784	5.72327115102795	5.2049896572552425	0.3069621156058832	1.0000000000000002	0
ENSG00000166165.12	CKB	9.31153719215477e-08	1.0	1.0	9.311537192154754e-08	Brain_Amygdala	9.311537192154754e-08	Brain_Amygdala	1.0	1.0	1.0	-5.339671064980199	-5.339671064980199	-5.339671064980199	NA	1.0	0
ENSG00000137310.11	TCF19	1.0193343034199804e-07	10.0	9.0	0.0001989645148007654	Brain_Cerebellar_Hemisphere	0.9849593299176693	Brain_Cortex	3.1024229133520738	0.056081209646206616	0.19247398129262552	-3.7203276101764287	0.9311874710709316	-1.3774721164097994	1.8525718238596514	9.000000000000002	0
ENSG00000119682.16	AREL1	1.2002909232476605e-07	6.0	4.0	2.9486205028590297e-09	Brain_Cerebellar_Hemisphere	0.9853752582035114	Brain_Hypothalamus	3.9334674146081032	0.050913957052128166	0.2443657779632383	-5.934433366988125	0.01833042211339693	-3.6845980965026843	2.305679301498749	4.000000000000001	0
ENSG00000234745.10	HLA-B	1.2491097332044586e-07	10.0	10.0	3.3612593358758103e-07	Brain_Nucleus_accumbens_basal_ganglia	0.9290168901813394	Brain_Caudate_basal_ganglia	2.526063038991456	0.11057771023747659	0.11057771023747659	0.08908181409040976	5.101975690964316	2.07955421374649	1.8002218003091723	10.0	0
ENSG00000224389.8	C4B	2.7489073624754815e-07	9.0	9.0	6.838524635299385e-08	Brain_Cerebellum	0.7550915317273581	Brain_Frontal_Cortex_BA9	2.4270242991610647	0.1474137959694691	0.1474137959694691	-5.395362759984166	1.7430468193394135	-1.5638561258537154	2.52707950326738	9.000000000000004	0
ENSG00000226979.8	LTA	2.778461180565396e-07	4.0	3.0	0.1269784501551974	Brain_Cerebellum	0.9692647286452531	Brain_Hypothalamus	3.0268950401084735	0.023072843371397804	0.11901307321989595	-1.1503564097248968	1.5261261523211151	0.4123207826054502	1.2510383560175906	2.9999999999999996	0
ENSG00000152760.9	TCTEX1D1	3.6393016281849636e-07	8.0	5.0	2.3176213531876767e-08	Brain_Putamen_basal_ganglia	0.0025580792960896086	Brain_Cerebellar_Hemisphere	5.62664092981473	0.07402973192574602	0.2535312646645236	-5.586447074560394	-3.016385357442166	-4.7702279859470265	0.8571359717502961	4.999999999999996	0
ENSG00000119640.8	ACYP1	4.311894137203271e-07	2.0	2.0	7.794766580602988e-08	Brain_Frontal_Cortex_BA9	0.4881431165349541	Brain_Nucleus_accumbens_basal_ganglia	1.2508806242870292	0.7491193757129709	0.7491193757129709	-5.371815905306757	0.6932652339946158	-2.3392753356560707	4.288660002046632	1.9999999999999991	0
ENSG00000228223.2	HCG11	4.338706333711175e-07	1.0	1.0	4.3387063337111587e-07	Brain_Cerebellum	4.3387063337111587e-07	Brain_Cerebellum	1.0	1.0	1.0	5.053462896883071	5.053462896883071	5.053462896883071	NA	1.0	0
ENSG00000126214.21	KLC1	4.3731605117972e-07	2.0	2.0	7.470388903809572e-08	Brain_Cerebellar_Hemisphere	0.006852185760381097	Brain_Hippocampus	1.5909145493724088	0.409085450627591	0.409085450627591	2.7039438953168955	5.379473742446934	4.041708818881915	1.8918852981726573	2.0	0
ENSG00000146112.11	PPP1R18	5.064062990987973e-07	2.0	2.0	5.528960637654148e-06	Brain_Cortex	0.00013933458225842484	Brain_Amygdala	1.2177890793532622	0.7822109206467377	0.7822109206467377	-3.8093464922231535	4.543645516233807	0.367149512005327	5.906457292376957	1.9999999999999998	0
ENSG00000225399.4	RP11-3B7.1	5.447349428638081e-07	3.0	3.0	1.1504802598829389e-07	Brain_Anterior_cingulate_cortex_BA24	0.7385249228497219	Brain_Cortex	1.4343589888281219	0.5812257089108409	0.5812257089108409	-5.301193568408109	-0.3338073684343003	-2.7416501815638434	2.4871652966724165	2.9999999999999982	0
ENSG00000204520.12	MICA	6.229058888757665e-07	11.0	9.0	1.5189296113050868e-07	Brain_Cortex	0.6919307154639933	Brain_Caudate_basal_ganglia	4.116989432878498	0.03473066472994584	0.16499394687462832	-5.250249952775554	1.2681012511610863	-1.5146977970022208	1.8027231775341157	9.000000000000002	0
ENSG00000204709.4	LINC01556	1.1743739012270807e-06	3.0	3.0	5.8250120873448835e-06	Brain_Substantia_nigra	0.0570077882254564	Brain_Caudate_basal_ganglia	1.1160591118136456	0.8672467101206927	0.8672467101206927	-1.9033678646755432	4.53264334476259	0.24200812666062607	3.7157990977071345	3.0	0
ENSG00000227740.1	RP11-318C24.2	1.4512063916411304e-06	2.0	2.0	2.634790973450053e-07	Brain_Cerebellum	1.0477467800890218e-05	Brain_Substantia_nigra	1.780699973024293	0.21930002697570697	0.21930002697570697	-5.14785709182948	-4.407077560421446	-4.777467326125463	0.5238102300228138	1.9999999999999993	0
ENSG00000114302.15	PRKAR2A	1.5899375724105994e-06	2.0	2.0	8.181175166105686e-06	Brain_Substantia_nigra	0.9467689956921844	Brain_Anterior_cingulate_cortex_BA24	1.493749764395663	0.5062502356043371	0.5062502356043371	-0.06676473806865874	4.46038709071126	2.1968111763213005	3.20117975759136	1.9999999999999998	0
ENSG00000077063.10	CTTNBP2	1.833050749147997e-06	2.0	2.0	8.908628507786443e-07	Brain_Cerebellum	0.292858897571608	Brain_Putamen_basal_ganglia	1.0911585464275861	0.908841453572414	0.908841453572414	-4.914330663616608	1.0518706537720517	-1.9312300049222784	4.218741409449635	1.9999999999999996	0
ENSG00000111801.15	BTN3A3	1.9464822986267373e-06	4.0	4.0	4.1874536545060886e-07	Brain_Cortex	0.5102404010704591	Brain_Hippocampus	2.010605716248374	0.2916868237933883	0.2916868237933883	-5.060232585774375	-0.6584634104509862	-3.4029587406687516	1.9668868008848892	3.9999999999999996	0
ENSG00000178467.17	P4HTM	2.1591249555000317e-06	11.0	5.0	1.2439277409357447e-06	Brain_Cerebellum	0.8380689504544712	Brain_Amygdala	7.95155150917051	0.02533647691259989	0.33653213672591614	-4.84850918239552	-0.2043641406065775	-2.8143732173722604	1.3867140492064993	5.0	0
ENSG00000233276.3	GPX1	2.4535110119776447e-06	10.0	3.0	1.680563022399389e-06	Brain_Cerebellum	0.02175607038185673	Brain_Hypothalamus	8.281682157889659	0.0062203762624163834	0.34694839029069235	2.2945997889855576	4.7884716461644485	3.9529853992965065	0.9401871956112849	3.000000000000001	0
ENSG00000187676.7	B3GLCT	2.460823496893296e-06	3.0	3.0	8.519460679806467e-06	Brain_Hippocampus	0.6742348415710407	Brain_Caudate_basal_ganglia	1.656853149180659	0.34746302318352934	0.34746302318352934	-4.451696286559357	-0.4203430821235067	-2.8707326179625894	2.1517151690456937	2.999999999999999	0
ENSG00000134697.12	GNL2	2.563934319754519e-06	7.0	4.0	0.0006566215756035717	Brain_Anterior_cingulate_cortex_BA24	0.6527833208436649	Brain_Putamen_basal_ganglia	5.656851345779674	0.03174901304490619	0.24522754846453418	-0.4981321147565645	3.4070788391649485	1.4920486931484909	1.3562735141106117	4.000000000000001	0
ENSG00000196345.12	ZKSCAN7	2.586625745400575e-06	1.0	1.0	2.586625745400575e-06	Brain_Cerebellar_Hemisphere	2.586625745400575e-06	Brain_Cerebellar_Hemisphere	1.0	1.0	1.0	-4.7011798411460015	-4.7011798411460015	-4.7011798411460015	NA	1.0	0
ENSG00000164068.15	RNF123	3.0248828648602515e-06	9.0	3.0	0.0001723203250813511	Brain_Nucleus_accumbens_basal_ganglia	0.27828803199535657	Brain_Putamen_basal_ganglia	7.615592225532569	0.019378314016866176	0.2818434428524483	-1.084173154809196	3.7564795798080057	2.4671514090010156	1.4097849100708344	3.0	0
ENSG00000165917.9	RAPSN	3.110073959936992e-06	4.0	4.0	4.098425098175002e-05	Brain_Hippocampus	0.8753446211527521	Brain_Frontal_Cortex_BA9	2.4990591506951256	0.3016918027278901	0.3016918027278901	-0.1568734036048187	4.101859845208859	2.7008143207515425	1.9674049708664438	4.000000000000001	0
ENSG00000240053.8	LY6G5B	3.5025933550867407e-06	9.0	8.0	3.386515386640347e-06	Brain_Hypothalamus	0.9901364887236914	Brain_Nucleus_accumbens_basal_ganglia	3.464142397681156	0.0139332503924217	0.20648386612869654	-2.9401194392062577	4.645866757484735	0.2768640938668067	2.2592868850744647	8.000000000000002	0
ENSG00000102572.14	STK24	4.433380342586248e-06	2.0	2.0	1.5559918536259828e-06	Brain_Cerebellum	0.0028018877356095337	Brain_Cerebellar_Hemisphere	1.7842355641512726	0.21576443584872748	0.21576443584872748	2.9886763303341204	4.803906919823762	3.8962916250789412	1.2835618592453795	2.000000000000001	0
ENSG00000250377.1	CTC-467M3.3	4.634555204553938e-06	3.0	3.0	5.145300480893991e-07	Brain_Frontal_Cortex_BA9	7.830338620245194e-06	Brain_Cerebellar_Hemisphere	2.5198965983280406	0.1342975157936625	0.1342975157936625	-5.020813851873819	-4.469771007135674	-4.766973538673121	0.2780688146279441	3.0000000000000004	0
ENSG00000145020.15	AMT	4.92415101801478e-06	11.0	1.0	1.3487149724839174e-07	Brain_Anterior_cingulate_cortex_BA24	0.0010306934229388721	Brain_Frontal_Cortex_BA9	10.401973941564144	0.0029766355779775543	10.401973941564144	-5.2721000750246745	-3.282011661956777	-4.436056724474821	0.5459434896771996	0.9999999999999997	0
ENSG00000270604.5	HCG17	5.037664521659716e-06	3.0	3.0	2.020002007977191e-06	Brain_Putamen_basal_ganglia	0.15590001532711792	Brain_Cerebellum	1.2804049058778135	0.6688119143719462	0.6688119143719462	-2.461826492943088	4.751412868499756	0.2901966010207205	3.898552487739569	3.0	0
ENSG00000172817.3	CYP7B1	5.294692842153195e-06	2.0	2.0	2.9394551686861223e-05	Brain_Cerebellar_Hemisphere	0.0031582011030707813	Brain_Cerebellum	1.0826490149688284	0.9173509850311716	0.9173509850311716	-4.178106887037561	2.951904970055077	-0.6131009584912421	5.041679734090693	2.0	0
ENSG00000204390.9	HSPA1L	5.728431896241725e-06	3.0	3.0	0.0030621670376874614	Brain_Nucleus_accumbens_basal_ganglia	0.36769999816359267	Brain_Cerebellum	2.53039658241199	0.13170881035917034	0.13170881035917034	-2.9614273729796334	0.9007899761199952	-1.1296140056592836	1.9387520179318762	3.0	0
ENSG00000012171.19	SEMA3B	6.05033630447751e-06	1.0	1.0	6.0503363044775156e-06	Brain_Nucleus_accumbens_basal_ganglia	6.0503363044775156e-06	Brain_Nucleus_accumbens_basal_ganglia	1.0	1.0	1.0	-4.524622632680101	-4.524622632680101	-4.524622632680101	NA	1.0	0
ENSG00000026950.16	BTN3A1	6.7808164889816655e-06	7.0	5.0	2.430707765744682e-05	Brain_Cortex	0.9224486326225411	Brain_Cerebellum	4.125224699491873	0.04180338782681453	0.29077296808926023	-4.221139193913968	0.482067552449937	-1.8697498492979159	1.7362118447212487	4.9999999999999964	0
ENSG00000164051.13	CCDC51	6.829960712183511e-06	1.0	1.0	6.829960712183498e-06	Brain_Cerebellar_Hemisphere	6.829960712183498e-06	Brain_Cerebellar_Hemisphere	1.0	1.0	1.0	-4.498919827005729	-4.498919827005729	-4.498919827005729	NA	1.0	0
ENSG00000196653.11	ZNF502	8.391670665587507e-06	11.0	4.0	2.8281529523103487e-07	Brain_Hypothalamus	0.08451029055651928	Brain_Caudate_basal_ganglia	8.673605300040906	0.012003024134794643	0.3059459859026538	-5.134553062510807	-1.7250953492105163	-3.4763859174154645	1.0776172642861217	4.0	0
ENSG00000185909.14	KLHDC8B	8.853199179872892e-06	1.0	1.0	8.853199179872878e-06	Brain_Cerebellum	8.853199179872878e-06	Brain_Cerebellum	1.0	1.0	1.0	4.4434396637121445	4.4434396637121445	4.4434396637121445	NA	1.0	0
ENSG00000204344.14	STK19	1.3319454919787307e-05	5.0	5.0	0.001223145456618749	Brain_Amygdala	0.5121765602029655	Brain_Cerebellum	2.0545962931830672	0.4044838971403331	0.4044838971403331	-3.2334271072988043	1.395456667987789	-1.1381634672795937	1.7486655184789637	4.999999999999999	0
ENSG00000162621.6	LRRC53	1.3793750171175565e-05	3.0	3.0	0.008625308244949597	Brain_Cortex	0.40738183847597487	Brain_Cerebellum	1.9232954392146564	0.29799182763722765	0.29799182763722765	-2.6265588251563203	0.8285098154983137	-1.381419085433045	1.9189810895621697	3.0	0
ENSG00000089234.15	BRAP	1.4089133268423315e-05	1.0	1.0	1.4089133268423256e-05	Brain_Caudate_basal_ganglia	1.4089133268423256e-05	Brain_Caudate_basal_ganglia	1.0	1.0	1.0	4.342467499661853	4.342467499661853	4.342467499661853	NA	1.0	0
ENSG00000213619.9	NDUFS3	1.5429900134684188e-05	3.0	3.0	0.00010479664512307043	Brain_Nucleus_accumbens_basal_ganglia	0.10836009379197706	Brain_Cerebellar_Hemisphere	2.702109940783837	0.10614914058086976	0.10614914058086976	-3.879209095474767	-1.6056078763874606	-3.0046572785994416	1.224189084098861	3.0000000000000004	0
ENSG00000213722.8	DDAH2	1.592111392014573e-05	5.0	5.0	8.556992692450743e-07	Brain_Frontal_Cortex_BA9	0.7902667756972115	Brain_Cerebellar_Hemisphere	2.118656446422021	0.3413993936146602	0.3413993936146602	-0.26596420628952994	4.922215461730956	2.0841106719446634	1.851692447402651	5.000000000000002	0
ENSG00000099904.15	ZDHHC8	1.7403064026864322e-05	2.0	2.0	1.8336658679276454e-05	Brain_Cerebellum	4.266142497518198e-05	Brain_Nucleus_accumbens_basal_ganglia	1.6041769629386189	0.3958230370613812	0.3958230370613812	4.092572253895637	4.2842379497366565	4.188405101816146	0.13552811325002342	2.0	0
ENSG00000196666.4	FAM180B	1.79618572753929e-05	5.0	3.0	5.713584242160313e-06	Brain_Caudate_basal_ganglia	0.00656299815071379	Brain_Hypothalamus	3.9635650274504295	0.06198754323792565	0.20934577568087656	-4.536720150507127	-2.7182411708649905	-3.7171258872073927	0.8502697757739969	3.0	0
ENSG00000106991.13	ENG	1.796788322116421e-05	1.0	1.0	1.7967883221164214e-05	Brain_Nucleus_accumbens_basal_ganglia	1.7967883221164214e-05	Brain_Nucleus_accumbens_basal_ganglia	1.0	1.0	1.0	4.288753270769576	4.288753270769576	4.288753270769576	NA	1.0	0
ENSG00000164049.14	FBXW12	1.8351227689478783e-05	1.0	1.0	1.835122768947878e-05	Brain_Anterior_cingulate_cortex_BA24	1.835122768947878e-05	Brain_Anterior_cingulate_cortex_BA24	1.0	1.0	1.0	-4.2840613471667455	-4.2840613471667455	-4.2840613471667455	NA	1.0	0
ENSG00000089220.4	PEBP1	2.5839067779683024e-05	11.0	3.0	6.589436414327047e-05	Brain_Cerebellar_Hemisphere	0.7909379036184516	Brain_Frontal_Cortex_BA9	9.092283908324603	0.00614738992412761	0.34644691795711624	-3.9906431447685264	-0.26509289104219297	-2.0443058279641075	0.9569205859773743	3.0000000000000027	0
ENSG00000204531.17	POU5F1	2.690699183084658e-05	11.0	10.0	0.00015870395734968575	Brain_Caudate_basal_ganglia	0.6944659947178715	Brain_Hypothalamus	3.6936686194433297	0.009608001326339754	0.15327523684924746	-2.7991469008108827	3.777038891544356	0.47070278392501663	2.1502399514245685	10.0	0
ENSG00000137337.14	MDC1	2.7612957360628564e-05	2.0	2.0	0.0009211737175346482	Brain_Cortex	0.0032339997538340004	Brain_Substantia_nigra	1.0644226420901264	0.9355773579098736	0.9355773579098736	-3.313556870039037	-2.9445736408233647	-3.129065255431201	0.2609105435225121	1.9999999999999996	0
ENSG00000137411.16	VARS2	2.8318254462292724e-05	10.0	10.0	2.3947041682480295e-05	Brain_Amygdala	0.8743000055236254	Brain_Putamen_basal_ganglia	1.9156090040779907	0.39858856642063195	0.39858856642063195	-1.480151961455344	4.224501349619926	1.3228996804081432	1.9363037516552468	10.0	0
ENSG00000262663.1	RP11-497H17.1	3.0345522903439303e-05	2.0	2.0	0.005151563285730463	Brain_Cerebellum	0.33770848152181177	Brain_Cerebellar_Hemisphere	1.9011181344319763	0.09888186556802368	0.09888186556802368	-2.7974004931883174	-0.9587028118807968	-1.8780516525345572	1.3001555990045293	2.0000000000000018	0
ENSG00000170185.9	USP38	3.196225536227956e-05	2.0	2.0	2.5346349358016807e-05	Brain_Anterior_cingulate_cortex_BA24	0.24811288717628965	Brain_Hypothalamus	1.130996387070719	0.869003612929281	0.869003612929281	-1.1549451534266069	4.211693330359348	1.5283740884663706	3.794786464061741	2.0000000000000004	0
ENSG00000172247.3	C1QTNF4	3.240158426847825e-05	4.0	3.0	5.99813160283486e-06	Brain_Caudate_basal_ganglia	0.0022138687682044123	Brain_Hippocampus	2.9871961903353763	0.022380312616503317	0.15868687427813252	3.059932505572227	4.526455170521	3.7443444650070563	0.6836181176288396	2.9999999999999987	0
ENSG00000224843.6	LINC00240	3.2732715604687416e-05	4.0	4.0	8.51294933743864e-05	Brain_Cerebellar_Hemisphere	0.981451144379203	Brain_Hypothalamus	2.932937845365447	0.1513095315228244	0.1513095315228244	-3.929480743357828	-0.023249637392430383	-1.8472630055512589	1.7705542304960054	3.9999999999999996	0
ENSG00000164627.17	KIF6	3.438842345036863e-05	9.0	5.0	0.003946853049853182	Brain_Amygdala	0.8301725827224511	Brain_Hypothalamus	6.365652252499802	2.0155633540422173e-07	0.30604348001747067	-2.8823785088881317	1.0736660446675703	-1.2274788228673716	1.244464670362785	5.000000000000002	0
ENSG00000203727.3	SAMD5	3.656108698433874e-05	4.0	3.0	2.6771312604801818e-06	Brain_Nucleus_accumbens_basal_ganglia	0.0033262384024190274	Brain_Cerebellum	3.216906050047877	0.04663304187547527	0.12223523368685242	-4.694153374121745	-2.9358605258011186	-3.658646747293157	0.7410055463954554	3.0	0
ENSG00000187987.9	ZSCAN23	3.6798241551025576e-05	9.0	3.0	1.8287034854226034e-07	Brain_Nucleus_accumbens_basal_ganglia	0.011483121607345001	Brain_Putamen_basal_ganglia	7.863859175318851	0.009956690656411195	0.2960421940966082	-5.215957253093785	-2.527642491870681	-3.437231484282521	0.8529413494642474	2.9999999999999982	0
ENSG00000143442.21	POGZ	3.748185689020675e-05	8.0	4.0	2.660244839725711e-06	Brain_Frontal_Cortex_BA9	0.13992345909893558	Brain_Anterior_cingulate_cortex_BA24	6.3264967731024075	0.004569604335045925	0.29093466747208185	-4.695446889043883	-1.4760761186460682	-3.5935572151691355	1.0033117763279895	4.0	0
ENSG00000250105.1	CTD-3074O7.2	3.750584472674195e-05	2.0	1.0	3.239019397361303e-05	Brain_Cerebellum	6.177297140599524e-05	Brain_Cerebellar_Hemisphere	1.9600535554875587	0.039946444512441504	1.9600535554875587	4.005933716686776	4.155975920185132	4.080954818435954	0.10609585955785941	0.9999999999999998	0
ENSG00000143801.16	PSEN2	4.181826776000915e-05	4.0	3.0	2.327408443442983e-06	Brain_Putamen_basal_ganglia	0.002378683067056795	Brain_Nucleus_accumbens_basal_ganglia	3.1080914851079102	0.022095005189755556	0.2446995355820097	3.038361641161165	4.7226940486674005	3.8639055151400825	0.7725429574507827	3.0000000000000004	0
ENSG00000124613.8	ZNF391	4.192173876648249e-05	12.0	2.0	0.0031508664532517343	Brain_Cortex	0.7465306939713079	Brain_Nucleus_accumbens_basal_ganglia	11.01185802629617	0.00558754950122609	0.39045778622936766	-0.3232172815189721	2.9526228712764846	1.5205409395917429	0.9468777939824456	2.0000000000000004	0
