gene_name	z_mean	pvalue	upregulated
HPR	2.303305114001307	0.01890455651206053	UP
ZDHHC12	2.3472783993263184	0.01891111865157898	UP
CACNA1H	2.3468507411399013	0.0189328374219331	UP
CACNA2D2	2.338795295840282	0.01934603030470933	UP
NBEAL1	2.332097070117921	0.01969558515555988	UP
NPY1R	2.3263419915854677	0.02000031356221971	UP
VIPR1	0.5240935329288757	0.02312910568656373	UP
ZNF30	1.4625944421259367	0.02363156421330265	UP
COL5A2	2.2582340001175587	0.02393107457360522	UP
ALS2CL	1.140648411859808	0.0242739440858689	UP
GLYCTK	2.1036172642941575	0.02484703584323155	UP
MARCO	1.028907301844774	0.02547003764322744	UP
TNFRSF25	0.5145415700355173	0.02562371790219915	UP
PDE11A	2.0489924937138446	0.02608982967348378	UP
PCDH17	2.2185575302001945	0.02651684157875795	UP
SPA17	0.7977895613351614	0.02813707920869021	UP
PRTG	0.3694349901923133	0.02852171481898216	UP
ADAMTS7	0.9617147413873146	0.02974405938164001	UP
TTC7A	1.9273190364926471	0.02978295628594557	UP
ARHGAP9	2.270566783718375	0.03082564573546644	UP
TBX19	0.7972921918571586	0.03099070832356557	UP
SETBP1	2.1554981083475164	0.03112287649452343	UP
ZNF584	1.5691027436592762	0.03162935731062136	UP
MROH8	1.52275548513274	0.03259147976029877	UP
ICA1L	1.7524354283557126	0.03304343241206999	UP
CAMK2A	0.23091886048107957	0.03337736394308881	UP
SLC4A8	0.8368123772604009	0.03341194432553835	UP
MPPED2	1.0805703079367388	0.03343516151372947	UP
PRRT2	1.71661523199921	0.03586306525962776	UP
BBS10	1.0655312013776503	0.03622812881802332	UP
SEZ6L2	2.312606729941464	0.03647735816088463	UP
ZBED8	1.9961827942474983	0.03701393840232082	UP
ACOT4	0.03533806277735678	0.0378780113248796	UP
PRODH	1.479795623978271	0.0380434128306889	UP
GREM1	1.999901113971996	0.03890891359094616	UP
ATP10B	0.3919831196457571	0.03978723988634106	UP
TRIM2	1.3331029079375654	0.03987724317468546	UP
SIRT4	1.06807752185461	0.04012901571959126	UP
RHCG	2.049203473325001	0.04044222258685726	UP
SPINK8	2.3507231983419814	0.0408367801758385	UP
SAMD15	1.0034393921930371	0.0415143052431272	UP
B3GNT9	2.035193822475434	0.04183137440129209	UP
HELZ2	2.034823781132451	0.04186860730917548	UP
ALDH1L1	2.0070735046730737	0.0423523556131949	UP
CCDC157	1.570861879147495	0.04314704033406302	UP
MILR1	2.008793341995993	0.04317526514084877	UP
CACNA1C	1.9013308650387095	0.04372865312830303	UP
FSTL4	0.16576616923575155	0.04395343242701867	UP
RXRB	1.2848498310271383	0.04420304736969011	UP
SLC8A2	2.0101566795193966	0.044414608751488	UP
HLA-DRA	2.5766439073378704	0.04471151491111581	UP
RAC2	2.0045649376600103	0.04500957816993378	UP
DOC2B	0.22934872503119016	0.045876270417601873	UP
LAMA5	0.3588439576602836	0.04658429084145218	UP
GJC1	1.959075828434575	0.04662233452030453	UP
C1QTNF3	2.00734388906829	0.04675263511724418	UP
SEMA3G	1.2468625685575272	0.04685249249323967	UP
CLTCL1	0.5928625675788199	0.04911518602120111	UP
DOK6	1.9549280770460291	0.05059156004050332	UP
KMT5C	0.04329657938652964	0.05125531368331949	UP
GALK1	1.9397777952314548	0.05240670032266471	UP
CENPV	1.9030909502336757	0.05360602214099259	UP
NINL	1.643180358784107	0.05630217592170748	UP
CD109	1.908068826688804	0.0563823211590415	UP
TLL1	1.5775920142023268	0.05640130178868892	UP
NBPF10	0.6166304036971297	0.05640815561534992	UP
LAMC3	1.9066163316048357	0.05657028866858633	UP
GDPGP1	0.1466829847245028	0.05658652815668547	UP
FAM153A	1.8084070442030875	0.05737159002308711	UP
DIRAS3	1.8994186331221297	0.0575094555028814	UP
SOGA3	1.436918232451996	0.05787855949484577	UP
VASH2	0.12389166101176974	0.05790031077054961	UP
SCARF2	0.4325272032890159	0.05841751751460955	UP
ZNF232	1.059660316643494	0.05865368042343693	UP
SNCG	1.6086739640606516	0.05922664392713324	UP
FBXO17	0.7442405056480246	0.06004190005419375	UP
FMO5	1.7447829901138132	0.06105765326162323	UP
PAMR1	1.870711142396628	0.06138512955828402	UP
LRRCC1	0.9900788542729888	0.06563875590039547	UP
NTM	0.4568554525379824	0.0671707950305334	UP
EMCN	0.2701209535488521	0.06814320505619999	UP
CHDH	1.0689153172861623	0.07000686628257904	UP
GPRC5C	1.3930321980740243	0.07050449335811933	UP
PCDHB10	0.19036898120453136	0.07143724145391608	UP
ZNF443	1.7009489982802086	0.07147323416464385	UP
TMTC2	1.0342801785741678	0.07194597465567368	UP
HSD17B1	0.6529679182922243	0.07238422022966921	UP
CALHM2	1.44744568250977	0.07390613816192597	UP
TRIM7	2.110088975383078	0.07427557313817795	UP
CCDC110	0.68427849110810135	0.07435829998838077	UP
SLC12A9	0.2131284761687399	0.07446245908417945	UP
ZMYND12	1.196613218982741	0.07451359694894681	UP
ANKRD36C	1.7250998032121996	0.07529767743968062	UP
TSGA10	1.435180714324959	0.07546058979359514	UP
TAF4	0.8431979926072181	0.07567181056385734	UP
SH2B2	1.5396870088211605	0.07572940505903111	UP
SYNE3	0.08729915102081513	0.0773121949875069	UP
HRH2	1.7660788419435565	0.07738262258227849	UP
RHBDL3	0.5305190952299113	0.07818185792410295	UP
KATNAL2	1.2550352699556346	0.07883151890836326	UP
VMAC	1.7533133204171372	0.07954824029681042	UP
EYA4	1.806634731905688	0.07955316262842743	UP
ZWINT	0.7384557470920716	0.07959167628995827	UP
