gene_name	z_mean	pvalue	upregulated
TAP2	-2.813381934748889	0.00274427817305634	DOWN
ACE	-2.997244648969742	0.00291479853444657	DOWN
EFHD1	-0.3272979833877089	0.00299216276671657	DOWN
SHB	-1.0730704695625457	0.00313693198466967	DOWN
ITPRIPL1	-1.4827027915289657	0.00344049253650627	DOWN
ARHGAP19	-1.2587712184227873	0.00368642353871031	DOWN
FBXO17	-2.3940228346511674	0.00370446339463646	DOWN
ZFP28	-0.6661562883997438	0.00377051171619031	DOWN
TRDMT1	-1.3561084048788514	0.00379683814426452	DOWN
SLC2A6	-2.5718974607652556	0.00383693733112578	DOWN
SFI1	-1.323933154989804	0.00391867096683443	DOWN
PTPN20	-0.29713007823573867	0.00401645977871383	DOWN
CRABP1	-0.562997915385749	0.004591586370419	DOWN
NKX3-1	-0.11555641963581836	0.00483081997907588	DOWN
TSPAN8	-2.526615715999329	0.00498494974497976	DOWN
HGH1	-2.800296924994212	0.00510556202356464	DOWN
CA14	-1.9389119327117603	0.00532151166620383	DOWN
HYKK	-1.5182978538845366	0.00566651008506269	DOWN
CHAC2	-2.7605413715345715	0.00577056486815133	DOWN
SOCS1	-2.7472826993092845	0.00600913140402773	DOWN
ZNF470	-1.7578104495882982	0.00615801502928056	DOWN
MRGPRF	-1.0281517463799124	0.00618734154848365	DOWN
DNER	-1.4063439799778852	0.00628434107445104	DOWN
FANCI	-2.491052183774542	0.00665173092899381	DOWN
ZNF727	-2.100226070833698	0.00682818520134518	DOWN
CKMT1A	-1.1352335492598464	0.00684503643576733	DOWN
LRP2BP	-0.11868976515822512	0.00689581551637285	DOWN
CCER2	-2.683512989136295	0.00728531451367138	DOWN
GEN1	-0.9341464820716852	0.00736926227931203	DOWN
PTPRU	-1.3484796789223257	0.00741299546995362	DOWN
INHBA	-2.6748603407529563	0.00747603864615123	DOWN
RAMP3	-2.6697802236320465	0.00759009093318884	DOWN
ANKRD36B	-1.235389271827321	0.00765246010691455	DOWN
ADRA2A	-2.8896730707702396	0.00784896281440261	DOWN
CCDC122	-2.632103998536371	0.00827370403560953	DOWN
SAXO2	-1.4604674930251884	0.00837251071748591	DOWN
SWSAP1	-2.621307368225715	0.00875932486056503	DOWN
IGF2BP2	-0.343935422690274	0.00906364788112534	DOWN
POLA2	-0.09980858930474155	0.00912162897436047	DOWN
ADCY1	-2.578324989497166	0.00992805760701174	DOWN
GDPD1	-2.5771599340405067	0.00996158473273112	DOWN
NFKBIB	-1.562796556397423	0.01015779637710624	DOWN
PRDM5	-1.449236712798171	0.01016290373018733	DOWN
SEC14L2	-2.028481342317769	0.01019620814805494	DOWN
PLEKHG5	-2.002719254632573	0.01028866516500721	DOWN
DRD2	-0.7936882989115789	0.01043645867885552	DOWN
LRRC4B	-1.4689641279372012	0.01046580575297477	DOWN
SH3D21	-0.3995283751106352	0.01048227376892455	DOWN
P2RX2	-1.6636958495097254	0.01074635218285862	DOWN
MKX	-0.9705858542523812	0.01088590395035952	DOWN
CYP7B1	-1.8348022231212784	0.01106886585052467	DOWN
A4GALT	-0.5349640160025231	0.01137811488979264	DOWN
TMEM106A	-1.7904895266195784	0.0118447943940158	DOWN
IZUMO4	-2.511130534811505	0.01203451871773593	DOWN
MAP1A	-2.50724851025247	0.01216751325217661	DOWN
ANKRD23	-0.5519828841706832	0.01217362269105865	DOWN
MROH8	-1.052572473322441	0.01286056033620159	DOWN
PCDHGA3	-2.4854563201939457	0.0129385464309555	DOWN
UMPS	-1.5042315726965705	0.01296734421202017	DOWN
PGM2L1	-0.09846005834949864	0.01309793571762658	DOWN
