gene_name	z_mean	pvalue	upregulated
FAM184A	2.6984745783218504	0.00629879858439442	UP
CXADR	1.9955028609597052	0.00638583960493424	UP
ADAMTS8	1.9961910683988169	0.00654622826666809	UP
SCARF1	2.7151695411825374	0.00662418490304185	UP
PYCR1	2.478456223111724	0.00664292677681341	UP
VIT	1.4656433756871017	0.00698043653862574	UP
SPEG	2.3604258768657203	0.00708795356956734	UP
CCDC157	2.8664225864780484	0.00714242779386168	UP
PRR5L	0.29273070347369373	0.00722035193524506	UP
POLR3G	2.341726418566543	0.00738697726402077	UP
SPTSSB	3.175647744456173	0.00740891062233939	UP
ARHGEF19	2.5626276380527107	0.00747146927326642	UP
PGBD4	0.07260272538923127	0.00764827703750433	UP
CRIP1	0.5869374891993304	0.0079617861134661	UP
SLC12A9	2.491318489601703	0.00819346635606489	UP
UCN	2.6429898177688087	0.00821775065442191	UP
ARHGDIG	2.636651991034757	0.0083728681142767	UP
ANKRD65	1.0180783985742057	0.00880492643745514	UP
PDGFRL	0.6098035815271086	0.00920301270724747	UP
LRP4	0.5729024726280687	0.00920445660912661	UP
NTN5	2.65630406266142	0.0092350022412660809	UP
SLC12A5	2.012156647217571	0.00983483468860454	UP
TSPAN18	0.4046594915887772	0.00989307721033087	UP
ZNF233	2.4474102488852334	0.01003740501555598	UP
ABHD6	0.5058924781124108	0.01025484577089492	UP
ANKRD45	3.0813132693054617	0.01040070310751915	UP
SIRPB1	1.8326672722588009	0.01071844558171808	UP
PLCB2	2.542563904396625	0.01100424765259056	UP
SPTBN2	2.5337255724562437	0.01128570768235701	UP
ADHFE1	2.7191934165455875	0.01194956183178835	UP
FHL3	1.0379096944630806	0.01197810789208188	UP
RBFOX1	2.5082405644228274	0.01213340309361462	UP
ID4	1.8790484000057324	0.01214482454131881	UP
MPPED2	2.037869830118298	0.01216196853987817	UP
FBXL6	1.3453398908420366	0.0121778045969259	UP
CTRB2	2.5008500293509224	0.0123895631556152	UP
SEMA3G	1.771058169710044	0.01239657688326821	UP
HS6ST3	2.5085216327492947	0.01243035869015295	UP
C5	2.3511644715060176	0.01261281367922941	UP
