gene_name	z_mean	pvalue
EFS	-3.5972366356644945	3.2161586918021e-4
RUNDC3B	1.5592325607817183	3.2771438006945e-4
LY6H	3.0439961286349293	3.3085400493465e-4
PCDHB5	-0.40902731785893653	3.3448431769029e-4
CDT1	3.556876510113289	3.7529046171285e-4
SLC35G2	-2.8341715559500633	3.9002672913349e-4
MEI1	2.18317474346936	4.2937556310645e-4
HLA-DRA	3.267988389390726	4.5526058246552e-4
KCNN3	-3.7152025297842783	4.6976914916967e-4
RXRB	2.6023685953448266	4.9504702512335e-4
ARHGAP27	-0.9582690648572147	5.183505211666e-4
ATAD5	-3.095470298346927	5.4164731641427e-4
MANEAL	-3.4503532395910663	5.5985347630983e-4
SCRIB	2.5063994776791527	5.7345186322359e-4
FGD3	-2.2179436518969755	6.4304924631597e-4
HLA-A	3.631552776496132	6.5688269969719e-4
GPR135	1.4575736505175767	6.7440799521529e-4
ZBTB37	-3.3974321448610185	6.8021455093188e-4
LAMC3	-3.3906280149333643	6.973267892183e-4
ITPR3	-1.8936823467186392	7.0580035764385e-4
ARL17B	-2.7606089594445895	7.2398615589969e-4
PCDHAC2	1.076182721740076	7.4693359755823e-4
CASQ1	-2.8862573234805904	7.5418972304307e-4
RPS6KL1	-3.222158768801284	7.635379851537e-4
KCNK7	-1.5999861722856732	8.1910774172569e-4
ZNF738	3.48632089089038	9.2875976338809e-4
ME1	1.1354723935038278	9.3405894123422e-4
HSD11B2	-3.308890677378969	9.3666403252382e-4
FAM81A	-3.305781247971117	9.4711998660115e-4
MICA	-2.4996146508806913	9.5073864504926e-4
SNAP91	2.5449865264013	9.8247714515169e-4
TIE1	3.303556440850227	0.00100277844549747
RHBDL3	1.375584324716747	0.00102893327155613
OLFM4	2.72644244194956	0.00104229448220089
PLEKHM1	-0.7112066558528813	0.00107467203813992
MC1R	-0.6452442870595436	0.00108455365311228
LY6D	0.178311989667867	0.00112721619812462
CSDC2	0.8952284795019547	0.00119175397298622
PRMT7	2.9001718722937095	0.0012702142668325
KHK	-3.1762504365517095	0.00131155919374654
TMEM17	0.5112424822068512	0.00137219315990716
GAL3ST1	-0.8654737014259463	0.00137556624207145
FAM83H	3.4919484328058963	0.00140194812669557
ARTN	2.676162781156413	0.00140780344040841
MAPT	-0.6982598086790448	0.00143405994267821
KIF26A	-1.8987691156321276	0.00149382194627133
RTN4RL2	-3.42310754137546	0.00155248305291429
SZT2	2.573881568500367	0.00156017222936292
GALK1	3.1496602191559195	0.00163460451313874
NDRG4	2.582021852528779	0.00164907016365116
CBR3	-2.912173082179009	0.00167063302956008
CABYR	0.27284383404723367	0.00172784253669021
ZNF365	-2.3704579927084857	0.00172794198635379
EEFSEC	2.7494409191181615	0.00173813230644894
PGBD5	0.1144726205306566	0.00173895157906004
RORB	3.1249872558163263	0.00177812763217383
TNF	3.12036090131404	0.0018062958474246
